eid,comment_star,comment,入门,高端,性价比,暴力,进攻,杀球,控制,头重,连贯,速度,中杆硬,中杆软,糖水,颜值,拉吊
12256,4,去底头重 挥速小慢 连贯差了点 比较适合一拍定音 三把单就打不动了 被动的球由于可能挥重大？不是很好摆脱 首线80p 打感有点肉 不喜欢 后面换了as直接飞起 每一拍都是放炮一样 喜欢进攻可以入 个人...,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12256,5,缺少单打进攻拍所以买了这把151 缠的27 80p 去底后感觉很轻 但上场打后才发现越打到后面越重 就是觉得很重 其他方面都ok 颜值很不错 如果你不是猛男建议4u 而且发力姿势不对的话建议不要买这个...,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12256,5,上手很快，但感觉还是不能很快完全驾驭这个拍子。高低有点自己的脾气。后场杀球是真的爽，不需要很可以的压腕都可以打出一板质量很好的杀球。网前封网也很快，并不会因为是3u的拍子而显得很笨重，相反他在手上总能...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12256,5,这拍我是真的喜欢，虽然还是波力祖传222mm超长中杆，但是这个中杆回弹很快，打感上甚至是细短杆的体验，非常适合我。4u挥重不大约86。当然对发力有不低的门槛要求，并不糖水。...,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12256,5,非常非常好用的一款速度拍，同样兼并了进攻能力，是我觉得目前这个价位里t1档次里的球拍，就是波力能不能不要把拍子名字搞得这么复杂，我觉得这是它不被人熟知的一个原因...,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12256,4,"购买的3U，去底，vbs 66n 脑子抽了拉了29磅。。
中杆硬度适中弹性好，头重感明显，挥重较大，没实测平衡点保守估计310。
高远球好借力，重杀球速快且重，点杀需要有良好的发力不然容易增加伤病...",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12256,5,说真的，猛是真的猛，体力消耗也是真的大，开两局单就得换了，挥重大挥速慢，典型的单打进攻拍，推荐猛男入手，打惯速度拍的会比较难适应。...,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18497,5,OMG，这拍给我用起来好好打，高远好借力，杀球还行，点杀不吃力，中杆形变可以不难地打出来且中杆有较好的弹性，打起来好舒服...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18497,5,川崎大师系列里算上手门槛最友好的一把进攻拍，上限却也不低，性价比还贼高。抗扭出色，进攻指向性非常明确，指哪打哪。拍框稍小，所以不要和其他平衡拍比防守，但它的防守能力在进攻拍里面还算可以的...,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18497,4,入手两个月，拉的66U 28磅，打感不错，由于小拍框杀球时聚力满集中，头有点小重，漆水比较容易掉，没碰过拍也没用来捡球已经有两块掉漆...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
18497,5,杀球很爽，防守也可以，就是漆水太脆了...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18497,4,头较重，手柄细。就是漆水比较脆，买了三个月掉了好多。作为新人第一把好拍子，很喜欢...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18497,4,手感好～拉吊突击都不错～...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18497,4,拍框设计确实是第一次见，全直角的盒式拍框，这种设计的好处就是发力容易集中，然后杀球很猛，缺点呢也很明显，就是容易打杆，劈和切都不好打，因为容易打到框上，漆水一般般，没有高端牌的那种质感。还有一点就是中...,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
18497,5,Kawasaki的这一只穿越可以拉30就已经很棒了且中杆自认为较为硬算是川崎中等拍中性价比较高的...,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18497,3,球拍头较沉，标准盒式框，手感不错，但是护线管质量太差太差太差，都不如铁锤好...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18497,4,儿子在学校球拍丢了，给他买个便宜的且差不多的拍，基本符合要求，比黑金隼和雷霆80弹性差，不知道为什么同样46t就不如高端拍，而且头重，挥速慢一些。但重杀不差。比tk15弹性好，比雷霆50稍差。符合这个...,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
18497,5,杀球嘎嘎带劲 ...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18497,4,首先，非常漂亮，小拍框大甜区，性价比高，上下挥速非常快，平抽速度一般，进攻拍，...,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
18497,5,这颜值太棒了。反手一拍，正手劈扣都是很不错的反馈。不要盲目吹大铁锤，重量接近5u...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18497,4,中杆适中，糖水好上手，中杆弹性还不错。标准盒式框，稳定性比较好...,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18497,5,除了漆水脆了点，真挺好...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20829,4,头重强，用久了手腕挥不动...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20829,3,还好，就是轻，好上手，没门槛...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7669,4,类比天斧77，多了一分挥速和反馈感，少了一分进攻和品牌力...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7669,5,用了很久才来评价的，现在已经比入手时涨了一百。不去底打起来很轻快（很突出的轻，但不会飘）。对比三大厂的中端拍而言性价比尤为突出。相对薄弱的可能是暴力进攻，不推荐暴力球友购买。喜欢控球的球友不妨在好价的...,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
7669,4,当时230入手还是性价比蛮好的，毕竟也是4星，杆偏硬，平衡点不高，现在回头看正是我喜欢喜欢的类型，可惜不小心掉球场了……...,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7669,5,纪念我打了6年的拍子，好打，控球精准，也没什么明显短板，就是杀球感觉没那么重，差那么点意思。也不知是不是最近杀球更暴力了点还是用太久了，它裂了。。。现在比以前更贵了，这价位感觉性价比也没那么高了...,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
7669,4,颜值太高了 受不了 拉吊好  扣杀我觉得都一样...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
7669,4,使用感觉挥拍速度提高明显，但漆水容易掉。...,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
18497,3,整体可圈可点，软中杆高远球借力明显，不用多少力就能打的又高又远，但拍框特容易打框，杀球会像抽球。...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18497,5,这颜值太棒了。反手一拍，正手劈扣都是很不错的反馈。不要盲目吹大铁锤，重量接近5u...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18497,5,这个拍子，拍头较重，给你一种扣杀的冲动，太有手感了，这个颜值也高，但是这个漆水有点脆了（可能和使用情况有关）...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
18497,4,我是打的我发小的，这把拍给我感觉是比较有明显的发力感，聚力感不错...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,4,漆水较脆 没拿住掉下去就掉了一块漆，使用感不错 颜值也很高...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18497,5,很不错的进攻拍，杀球猛，拉吊能力也不差，但是稍软的中杆使得拍子的上限不是很高，而且球拍甜区很小，有一定上手难度。...,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
18497,5,对于发力有一定要求，杀球落点还好，刚上手头重感很明显...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18497,5,拍还行 新手用不惯......,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,5,进攻的很好适合有一定基础的，价格也还行，主要是很帅...,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18497,3,我觉得是真的不错了，让商家拉的泰昂78，说是二十七磅但实际上二十五，使用感受还好，中杆挺软，容易形变，确实有相当好的抗扭，我的撞到顶，掉了一点漆，头真的不重，拿到手上第一感觉反而是平衡拍，懒得去底，愤...,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18497,5,这个拍子头比较重，所以杀球真的不错，除此之外经过磨合控球也很有感觉，在这个价位真的很划算了。...,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
18497,5,真么说呢……平衡点很靠下头重感没有熏风Ak7强，平衡点和纳米七差不多，有点糖...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,5,手感非常棒，官方宣传的都能感受到，就是漆水不行好多瑕疵......,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18497,5,除了漆水脆了点，真挺好...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,5,个人认为比较适合单打 扣杀拉吊手感都很好 G6手柄手感嘎嘎好（个人喜欢细杆）质保三十五磅我只拉了29 打球中杆的形变手感非常舒服...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
12256,5,漆水质量非常好，扣杀有力...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
12256,5,先拉26磅80线。杀球嘎嘎爽，但是线也磨得快，最近断了，准备66n试一下...,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
12256,3,，挺好看的颜值挺淡雅，但是底座不好看，b标识,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12256,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,5,更新，击球会颤杆，震，有时候击球能明显感受到拍子整个都在颤。我反正觉得不好打，打不惯，木，震，感觉抗扭不好。出掉了。看对这把拍测评的人也不多，可能确...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,4,买的3U的，之前一直用的风刃500，冲着颜值买的。中杆偏硬，头重感挺明显的，就是对发力要求有点高，再用用看吧。...,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12256,4,上手感觉还是挺沉甸甸的，买的4U手感有点像3U的感觉，漆水好，颜值不错，比以前的碳纱底色好看多了。杀球有力，但是挥速不快，杀球指向性很好。...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
12256,3,有明显头重感，杀球很爽。需要时间适应...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12256,5,大甜区长中杆高平衡点，拉高远很舒服...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,3,指向明确，比较猛的进攻拍，我也有88dp，对比了一下88dp中杆硬度中，头重感更明显，这个拍头重感跟88dp差不多，但是感觉中杆更硬，特别是拿到手以后明显感觉整体较重，适合有一定力量的玩家,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12256,5,可惜我不...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,4,非常好打，4u5规格去底不重不轻刚好，3u也试过挥重太大了，总之都挺不错的，这个价格没有什么缺点，薄窄拍框品控还是那样漆水有点毛疵还好不明显，还有就是波力底胶很难去掉，不像聚将用电吹风热热就下来了.....,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12256,3,进攻拍。。。...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12256,4,上手以后就感觉到满满的分量感，头重杆硬。拿上以后就像一直扣杀,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
12256,5,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,4,头略重，整体紧致，这个价位感觉可以，就是碰撞容易掉漆...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,5,好用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,5,这个价位性价比很高...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18497,5,还没打，从手上掉地上了就磕掉一大块漆...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,4,手感挺好的，不算很震手，击球回馈好，非常糖水拍...,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18497,4,抖音刷到好几个博主买的，其他平台几乎搜不到。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,5,小拍框，中杆弹，整体较轻，挥起来有头重感，涂装有点碰瓷白虎纹。。漆水很脆，打到球头就掉了一块...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18497,5,杀球还行，劈吊之类的手感有点奇怪，拉线建议自己去拉，整体偏重...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
18497,5,杀球拍头比较重，比较暴力杀球连贯...,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
18497,4,上手84g，，缠手胶直接3U打久了很舒服，第一次打会有点重...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,5,非常好的一把拍，中杆软弹好借力，杀球效果好...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18497,5,打感较硬建议剪了原厂线自己穿一个有一定的上手难度...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,5,确实蛮不错的...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,5,漆水很亮，中杆弹，整体很轻，挥动时有头重感好下压...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18497,5,箱形聚力框，不怎么发力也能打出轻杀，但是他的漆水较脆，只要你去正规场地打就没事，而且他是鱼嘴，等于3张多的价格把能加的东西都加进去了...,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12256,5,一直用三大的高端拍 可以说是用过十把左右 目前也留有7/8把在手 这把400多的波力可以说给了我惊喜 总体打感可以说和三大厂高端一个层次 可能略有差距但是绝对不大 很有性价比 也很好看 做工也不错...,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
12256,4,颜值高，用惯了龙牙跟900c这种进攻拍，打这个拍子就很不习惯，拿来打双打还挺好的...,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12256,3,4UG5规格，66线了，25磅，我要的是26，结果穿线那女的来个25，啥也不是，打的这个费劲，打过好多拍，天斧99，雷霆80阿，风动9000，就没有比这个回球费劲的，还以为拍头比较沉好杀球呢，也不好使...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12256,2,首先不是水军，仅代表我个人看法，去年买的也打过几次，入手的是4ug5的版本，首线2527磅vbs66n，之前打yy的比较多，想换换口味，首先配色不错波力的祥云，一眼就喜欢上，空拍时挥重挺重的，中杆软弹...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,4,拿起手的第一感觉就是有一点点重，拉的24磅，很好上手，拍子属于进攻拍，练杀球的时候感觉球速挺快的。 漆水也挺漂亮。 缺点就是底胶包括整一块握把部分好廉价…可能价格决定了这些，总的来说比较适合我这种新手...,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
12256,4,24.7.9：,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,2,波力更新4⭐️，不想给5。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,5,6.9：说起来，151比002的操控是要更轻松一些的。鉴于没想到我击破的2次体验都没打到进攻拍，所以151其实是弹性稍有欠缺...,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12256,5,怎么说呢？中杆硬度4，发力脱节。希望厂家重视产品力，少整虚的，加油吧。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,5,个人实评4分。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,4,上手有点难度...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,5,是个好拍，需要力量驱动以及合格的发力水平，拉的66n，27磅，能蓄力，高远表现不错，也有一拍杀球，适合拉吊突击。漆水也挺硬的，在家磕椅子、墙角都没掉...,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
12256,3,常高颜值的一把拍子，非常喜欢,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12256,4,盒式拍框扎实，305平衡点杀球得劲,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12256,5,拉上白色的线，小伙伴们，打球去喽，杀爆对面,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,5,怎么说呢，3u 151适用后，杀球非常重，以前不怎么爱杀球现在对面起高就想杀一拍...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12256,4,151和154都用过，整体比较偏向于控制型打法。官方标的中杆偏硬，实际使用感觉比较适中。虽然平衡点偏高，但进攻不算很出色。同样作为1982系列的拍子，个人认为149的调教会更舒服一点。另外想吐糟一下1...,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
12256,5,挺好的性价比高漆水也可以自己打了一晚上，刚上手不适应，后面爆杀...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12256,5,没啥问题，用着挺舒服拉吊和杀球都挺好。...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
12256,4,本人原来打4u龙牙，挥重上，151要轻的多，源于它相比龙牙更软的中杆。龙牙是真的硬，体力抽水机，后面没体力的很容易出失误。今晚打了三个小时151，真的爽，没那么重，杀球没有龙牙好接力，但好在基本上有点...,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
12256,5,弹性还好，中规中矩，不弱于Victor的手感...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,5,中杆适中，手感好，进攻拍...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12256,5,3u，上手难度稍高，很吃基本功和体能，重杀不错，点杀稍差，杀球球速很快，较4u99球速稍慢一点点，杀球落点稍靠后场一点点。反手还行，因为中杆还是比较弹的，中杆性能其实很不错，较yy9988d的中杆差一...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12256,5,去年买了155粉色手感很好，今年买了151，中管比155硬一些，对我来说有点挑战，还好选的4u，头重感强，越打感觉越重，杀球扎实，一锤定音的那种。...,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
12256,5,第一天到了就上手打了一场，确实惊艳到自己了，不仅颜值高，拍子整体轻重非常合适。...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
